英文,德文,increased,erhöht
英文,德文,applied to which account,um welche Konto angewendet
德文,英文,berufung,calling
德文,英文,Einberufung,calling
德文,英文,Einberufung,convocation
德文,英文,Abberufung,dismissal
德文,英文,eingeräumt,granted
德文,英文,eingeräumt,given
德文,英文,befugnis,power
德文,英文,Anfechtung,challenge
德文,英文,Ausscheidender,outgoing
德文,英文,Abfindung,compensation
德文,英文,wesentliche,essential
德文,英文,"Wird die Tätigkeit (vorerst)
im Nebenerwerb betrieben?","If the activity is (for now)
 operated as a secondary occupation?"
德文,英文,Ausfertigung,Copy
德文,英文,trauung,marriage
德文,英文,Folgendes,following
德文,英文,Folgendes,Next
德文,英文,hingewiesen,noted
德文,英文,Erschienenen,appearing persons
德文,英文,Abschrift,copy
德文,英文,Ablichtungen,photocopies
德文,英文,"Viele Notare werden deshalb nicht bereit sein, auf die pauschale Abrechnung zu verzichten.",Many notaries will therefore not be willing to waive the lump sum billing.
德文,英文,"Man sollte trotzdem darauf achten, dass die Handelsregisteranmeldung erst beim Handelsregister eingereicht wird, nachdem das Stammkapital eingezahlt wurde, da der Geschäftsführer dies in der Handelsregisteranmeldung versichern muss und die Abgabe einer falschen Versicherung eine Straftat wäre.","You should still make sure that the Trade Register Registration will be presented to the commercial only after the share capital has been paid, as the Managing Director must assure this in the Trade Register Registration and making a false insurance would be a criminal offense."
德文,英文,Seit der Änderung des GmbH-Rechts im Jahr 2008 muss man weder dem Notar noch dem Registergericht Nachweise über die Einzahlung des Stammkapitals vorlegen.,"Since the change of the Limited Liability Company Law in 2008, you do not have to present evidence of the payment of the capital to either the notary or the court of registration."
德文,英文,"Wird der Notar damit beauftragt, dies zu überwachen, fällt eine weitere 0,5-fache Gebühr an, die man vermeiden kann, wenn der Geschäftsführer sich selbst vergewissert, dass das Stammkapital eingezahlt ist und dies dem Notar mitteilt.","If the notary is appointed to monitor this, there will be a further 0.5-fold fee, which can be avoided if the managing director satisfy himself that the capital is paid up and tells this to the notary."
德文,英文,"Hier ist das Ermessensache Ihres Steuerberaters, da sich die Buchungen aufheben.",Here is the Matter of judgment of your accountant that the booking are canceled.
德文,英文,Buchungsstapel,booking batch
德文,英文,übrig,left
德文,英文,unverarbeiteten,unprocessed
德文,英文,sinnvoll,useful
德文,英文,außer die Felder,except the fields
德文,英文,verschleppung,abduction
德文,英文,auf dem Laufenden,up to date
德文,英文,bedroht,threatened
德文,英文,Verdacht,Suspicion
德文,英文,opfer,victim
德文,英文,hauch,hint
德文,中文 (繁體),Steuerhinterzieher,逃稅者
英文,中文 (繁體),Incubation,孵化
德文,英文,abgeschirmt,shielded
德文,英文,Zunehmende,increasing
德文,英文,entgegengesetzte,opposite
德文,英文,überquert,crosses
德文,英文,dicht,close
德文,英文,Verbindlichkeiten,liabilities
德文,中文 (繁體),plagiate,抄襲
英文,德文,Counterfeits,Fälschungen
德文,英文,Ausschöpfung,exploitation
德文,英文,bewerben,apply
德文,英文,schrittweise,gradually
德文,英文,hauen ab,fuck off
德文,英文,biegsam,pliable
德文,英文,ausgeübt,exercised
德文,英文,einschweißen,shrink-wrap
德文,英文,unregelmäßigen,irregular
德文,英文,Zeichenfolge,string
德文,英文,"enthalten
beinhalten
entfallen","contain
 contain
 eliminated"
德文,英文,"enthalten
beinhalten","contain
 contain"
德文,英文,Nachforschung,investigation
德文,英文,Unannehmlichkeiten,inconvenience
德文,英文,Vorab,preliminary
德文,英文,rahm,cream
德文,英文,säumniszuschlag,Late Payment Fee
英文,德文,broken,gebrochen
德文,英文,sitzung,meeting
德文,英文,Kassenwarts,treasurer
德文,英文,Beschluss,decision
德文,英文,qual,torment
德文,英文,brustwarze,nipple
德文,英文,allerdings,though
英文,德文,though,obwohl
德文,英文,sondern,but
德文,英文,entnehmen,remove
德文,中文 (繁體),abruf,隨叫隨到
德文,英文,kammer,chamber
德文,英文,bestehen,exist
德文,英文,hervor,out
英文,德文,the invoice is VAT-free according to §1a UStG.,die Rechnung ist mehrwertsteuerfrei nach §1a UStG.
德文,英文,absprechen,deny
德文,英文,zieren,decorate
德文,中文 (繁體),zieren,裝飾
德文,英文,Nachfolgendes,The following
德文,英文,außerdem,also
德文,英文,vornehmen,make
德文,英文,"In der Kaskoversicherung nehmen wir keine Leistungseinschränkungen bei Unfällen vor, wenn der Schadenfall durch grobe Fahrlässigkeit herbeigeführt wurde. Der Verzicht ist bei Entwendung des Fahrzeugs und bei Fahren unter Einfluss von Alkohol und Drogen ausgeschlossen.",In the insurance we make no performance limitations for accidents when the incident was caused by gross negligence. The waiver is excluded for theft of the vehicle and driving under the influence of alcohol and drugs.
德文,英文,"In der Kaskoversicherung nehmen wir keine Leistungseinschränkungen bei Unfällen vor, wenn der Schadenfall durch grobe Fahrlässigkeit herbeigeführt wurde. Der Verzicht ist bei Entwendung des Fahrzeugs und bei Fahren unter Einfluss von Alkohol und Drogen ausgeschlossen.",In the insurance we make no restrictions on benefits for accidents when the incident was caused by gross negligence. The waiver is excluded for theft of the vehicle and driving under the influence of alcohol and drugs.
英文,中文 (繁體),vandalism,人為破壞
德文,英文,außerhalb,outside
德文,英文,abschließbar,lockable
英文,德文,convenient,bequem
德文,英文,künftig,future
德文,英文,Verfahren,process
德文,英文,bestehen,consist
德文,英文,Handhabung,handling
德文,英文,Aufstockung,Increase
德文,英文,umbau,conversion
德文,英文,ausbau,extension
德文,英文,anbau,cultivation
德文,英文,ableiten,derive
德文,英文,gemäß,according to
德文,英文,abschluss,completion
德文,英文,"Wir haben einvernehmlich vereinbart, die Transaktion nicht abzuschließen.",We have mutually agreed not to complete the transaction.
德文,英文,brand,fire
德文,英文,Einfassung,Mount
德文,英文,güteüberwacht,quality controlled
德文,英文,Abfertigung,clearance
德文,英文,aufhebung,repeal
德文,英文,Versorgung,supply
德文,英文,Forderungen,claims
德文,英文,entsteht,arises
德文,英文,Einrichtungsgegenstand,Fitment
德文,英文,gegenstand,subject
德文,英文,Nachtrag,addendum
德文,中文 (繁體),sporadisch,偶爾
英文,德文,"It means when your mobile device complies with BC 1.2,","Es bedeutet, wenn Ihr mobiles Gerät mit BC 1.2 entspricht,"
德文,英文,Alle Geräte haben weder Sim- noch Netlock.,All units have neither Sim nor Netlock.
德文,英文,auf keinen Fall,no way
德文,英文,auf jeden fall,definitely
德文,英文,Prägen,Characterize
德文,英文,misserfolg,failure
德文,英文,verunsichern,unsettle
德文,英文,Gelerntes,Learned
德文,英文,Wille,Will
德文,英文,anstrengung,effort
德文,英文,fließfähiger,flowable
德文,英文,Anbringen,Install
德文,英文,Gestaltung,Shaping
德文,英文,Leidenschaft,Passion
德文,英文,rührer,stirrers
德文,英文,imprägniert,waterproof
德文,英文,masse,mass
德文,英文,Rutsch,Slip
德文,英文,Erhebungsstelle,collection agency
德文,英文,Ecken und Kanten,Corners and edges
德文,英文,Kanten,edge
德文,英文,verschieben,move
德文,英文,reine,pure
德文,英文,Schnee,Snow
德文,英文,"Ein Kauf kommt dann erst mit der Zahlung des Artikels zustande. Solange also der Artikel vom Käufer ausgewählt, aber noch nicht bezahlt ist, steht er weiterhin anderen Käufern zur Verfügung.","A purchase will come about only with the payment of the article. So long as it is chosen by the buyer, but not yet paid for the item, it continues to beavailabe to other buyers."
英文,德文,"In addition, eBay has sent a e-mail to you to cancel this deal.","Darüber hinaus hat eBay eine E-Mail an Sie geschickt, um dieses Abkommen zu annullieren."
德文,英文,was mit der Tastatur geschehen soll.,what to do with the keyboard.
英文,德文,suitable,geeignet
德文,中文 (繁體),Siphon,彎管
德文,中文 (繁體),Siphon,虹吸管
德文,中文 (繁體),Siphon,虹吸
德文,英文,Bodenabläufen,floor drains
德文,英文,Fugen,joint
德文,英文,Kreis,circle
德文,英文,nahezu,almost
德文,中文 (繁體),mörtel,砂漿
德文,英文,schwimmend,floating
德文,中文 (繁體),Rau,粗糙
德文,中文 (繁體),fassade,門面
德文,英文,Verputzen,plaster
德文,英文,spachteln,fill
德文,英文,Nachholen,rectify
德文,英文,einheit,unit
德文,英文,Vermögen,property
德文,英文,Aufzeichnung,recording
德文,英文,Häufig gestellte Fragen,Frequently Asked Questions
德文,英文,Produkt nicht neuwertig und mit Gebrauchsspuren.,Product not new and with signs of wear.
德文,英文,"sinnlos, sinnvoll","meaningless, useful"
德文,英文,Binnenmarkt,internal market
英文,德文,with this email,Mit dieser E-Mail
英文,德文,we refund to your Amazon account.,Wir erstatten Ihnen zu Ihrem Amazon-Konto.
德文,英文,gelangen,reach
德文,英文,stattdessen,instead
德文,英文,Zuschlag,surcharge
德文,英文,Also!,So!
德文,英文,also,so
德文,英文,einzelne,individual
德文,英文,Spalte,column
德文,英文,Reihe,row
德文,英文,Für Comfort-Kunden gehört das Suchen nach einem Parkplatz der Vergangenheit an.,"For Comfort-Kunden, searching for a parking space is a thing of the past."
德文,英文,entfällt,not applicable
德文,英文,hervorheben,emphasize
英文,德文,some good news for me?,einige gute Nachrichten für mich?
德文,英文,Anklopfen,Call Waiting
德文,英文,Wir konnten diese Beschränkungen jedoch nun aufheben:,"However, we could now end these restrictions:"
德文,英文,sorgfältig,careful
德文,英文,Mittelpunkt,center
德文,英文,Vorträge,lectures
德文,英文,nachhaltigen,sustainable
德文,英文,Nachfrage,demand
德文,英文,Forschung,research
德文,英文,Verbindung leicht zu verbiegen,Connect easily to bend
德文,英文,Kostenvoranschlag,Quotation
德文,英文,nachforschung,investigation
德文,英文,Selbstverständlich,of course
德文,英文,abpausen,Trace
德文,英文,Trotz diesen Unannehmlichkeiten wünsche ich Ihnen noch einen schönen Tag.,"Despite this inconvenience, I hope you have a nice day."
德文,英文,Wir haben Ihre Anfrage intern an die zuständigen Kollegen weitergeleitet. Diese werden sich mit Ihnen in Verbindung setzen.,We have forwarded your inquiry to the relevant internal colleagues. This colleague will contact you shortly.
德文,英文,Der vorübergehend einbehaltene Betrag wurde zurückgebucht.,The temporarily withheld amount was credited back.
英文,德文,"As soon as I receive the original, I will bring a copy to you.","Sobald ich das Original erhalten, werde ich eine Kopie zu Ihnen zu bringen."
德文,英文,Die aus technischen Gründen erfolgte Belastung Ihres 'Kontos wird umgehend valuten gerecht storniert.,"The carried deduction on your account, for technical reasons, will be suitablly canceled immediately."
德文,英文,Die Rückgabe erfolgte mangels Deckung.,The return was made due to insufficient funds.
德文,英文,gegebenenfalls,if applicable
德文,英文,Entgegennahme,receipt
德文,英文,Käufer trägt die unmittelbaren Kosten der Rücksendung der Waren,Buyer shall bear the direct cost of returning the goods
德文,英文,etwaiger,any
德文,英文,gegebenenfalls,possibly
德文,英文,"Bereits vereinbarte Abweichungen von der Baubeschreibung, Ergänzungen dazu etc. müssen mit beurkundet werden!","Already agreed deviations from the Building specification, supplements thereto, etc. must be certified with!"
德文,英文,Ausführung,execution
德文,英文,erkennen,recognize
德文,英文,mitunter,sometimes
德文,英文,Rechtsbelehrung,legal Advice
德文,英文,entspannen,relax
德文,英文,Einfluss,Influence
德文,英文,Jawohl!,Yes!
德文,英文,periodenbezogen,period-specific
德文,英文,Bewirtete Personen,hosted people
德文,英文,Kundenbeschwerden,customer Complaints
德文,英文,Beglaubigte Abschrift,Certified copy
德文,英文,"hi wie geht's ? :-)








                                                    Amber
                                                                                                                                  Von meinem Nokia Handy gesendet","hi how are you? :-)








                                                    Ambergris
                                                                                                                                  Sent from my Nokia phone"
德文,英文,"hi :-)








Amber

Von meinem Nokia Handy gesendet","hi :-)








Ambergris

Sent from my Nokia phone"
德文,英文,Handgelenk,wrist
英文,德文,"Thank you for your information.  As soon as Paypal inform us of your payment, we will send out the product.","Vielen Dank für Ihre Informationen. Sobald Paypal hat uns Ihre Zahlung mitgeteilt, senden wir das Produkt."
西班牙文,英文,No publiques el producto de nuevo si este no aparece en tu inventario inmediatamente. Tu listing permanecerá activo hasta que se venda.,Do not post the product again if it does not appear in your inventory immediately. Your listing will remain active until sold.
德文,英文,ansonsten,otherwise
西班牙文,英文,estuche,case
英文,德文,I do not understand you.,Ich verstehe Sie nicht.
英文,德文,"after removing the film, the scratch disappears.","nach dem Entfernen der Folie, verschwindet der Kratzer."
英文,德文,My answer is written in blue in your message below.,Meine Antwort ist in blau in der Nachricht unten geschrieben.
英文,德文,coordination,Koordination
德文,英文,Eheschließung,wedding
德文,英文,ihr seid gemein.,you're mean.
德文,英文,Die Person muss sich außerdem seit einem Jahr rechtmäßig im Bundesgebiet aufhalten und seit drei Monaten in Dinslaken ihren Hauptwohnsitz haben.,The person also must be lawfully resident in the Federal territory and for three months in Dinslaken have their principal place of abode for a year.
西班牙文,英文,lanzamiento,launch
西班牙文,英文,entrega,delivery
西班牙文,英文,"Gratis con Amazon Premium, para productos en preventa y en pedidos de un importe mínimo de 19 EUR en la compra de libros, ropa, equipaje, calzado y complementos. Otros 2,99 EUR/envío.","Free with Amazon Prime, for products in presaleand orders of a minimum value of 19 EUR when buying books, clothes, luggage, footwear and accessories. Others € 2.99 / shipping."
西班牙文,英文,"Gratis con Amazon Premium, para productos en preventa y en pedidos de un importe mínimo de 19 EUR en la compra de libros, ropa, equipaje, calzado y complementos. Otros 2,99 EUR/envío.","Free with Amazon Prime, sold as presaleand orders of a minimum value of 19 EUR when buying books, clothes, luggage, footwear and accessories. Others € 2.99 / shipping."
西班牙文,英文,Proporciona,provides
西班牙文,英文,contraseña,password
德文,英文,Vermutlich,presumably
德文,英文,enthalten,contain
德文,英文,Verlag,publishing house
德文,英文,inzwischen,meanwhile
德文,英文,getätigte,incurred
德文,英文,"Gegen nachfolgende Regeln prüfen, auch wenn diese Regel zutrifft",Process subsequent rules even when this rule applies
德文,英文,"Gegen nachfolgende Regeln prüfen, auch wenn diese Regel zutrifft",Check subsequent rules even when this rule applies
德文,英文,enthält,contains
德文,英文,auswuchten,balance
德文,英文,forschung,research
德文,英文,Angelegenheit,matter
德文,英文,verabschieden,adopt
西班牙文,英文,entregas,deliveries
德文,英文,blödsinn,nonsense
德文,英文,erkundigt,inquired
德文,英文,erfahren,learn
德文,英文,eben,just
德文,英文,verhindert,prevents
德文,英文,je,each
德文,英文,gängige,common
德文,英文,Benachrichtigung,notification
德文,英文,Umständen,circumstances
德文,英文,empfindlich,sensitive
德文,英文,gebiet,area
德文,英文,blöd,stupid
德文,英文,Abnehmern,customers
德文,英文,Abbedingung,waiver
德文,英文,gardine,curtain
德文,英文,Konzern,Group
德文,英文,backblech,baking tray
德文,英文,feind,enemy
德文,英文,arzneimittel,drug
德文,英文,arznei,medicine
英文,德文,effective,wirksam
德文,英文,Fastenzeit,Lent
德文,英文,fastenzeit,period of fasting
德文,英文,verzichten,waive
德文,英文,Anweisung,Instruction
德文,英文,vorzugsweise,preferably
德文,英文,heuschnupfen,hay fever
德文,中文 (繁體),Nierenerkrankungen,腎臟疾病
德文,中文 (繁體),Jucken,瘙癢
德文,中文 (繁體),Beschwerden,不適
德文,中文 (繁體),nesselsucht,麻疹
德文,中文 (繁體),Entzündungen der Nasennebenhöhlen,鼻竇的炎症
中文 (簡體),德文,鼻炎,Rhinitis
德文,中文 (繁體),brechreiz,噁心
德文,中文 (繁體),übelkeit,噁心
德文,中文 (繁體),diätetik,營養學
德文,英文,krebs,Cancer
德文,英文,kürzlich,recently
德文,英文,erwähnt,mentioned
德文,英文,restliche,remaining
德文,英文,verfällt,expires
德文,英文,auf keine fall,no case
德文,英文,auf jeden fall,at all events
德文,英文,stift,pencil
德文,英文,bewusst,aware
德文,英文,weggeschossen,shot away
中文 (簡體),德文,鼻塞,Verstopfte Nase
德文,英文,belastung,load
德文,英文,spannung,voltage
德文,英文,verlasse,leave
德文,英文,kümmern,concern
德文,英文,Diese Vorwahlziffern werden der gewählten Rufnummer vorangestellt,These prefix digits are preceded to the dialed number
德文,英文,Diese Vorwahlziffern werden der gewählten Rufnummer vorangestellt,These prefixes are preceded to the dialed number
德文,英文,Ermitteln,determine
德文,英文,VPN-Verbindungen zur FRITZ!Box können hergestellt werden.,VPN connections to the Box FRITZ! can be estabilshed.
德文,英文,Vermeiden Sie Drohungen und Beschimpfungen.,Avoid threats and insults.
德文,中文 (繁體),tilgung,還款
德文,英文,Anreise,Check-in
德文,英文,Verlegung,transfer
德文,英文,knapp,almost
德文,中文 (繁體),Säugetier,哺乳動物
德文,英文,Die Sendung befindet sich in der Zustellung.,The shipment is in the delivery.
德文,中文 (繁體),geisel,人質
德文,英文,mangelhaften,defective
德文,英文,Vermerk,note
德文,英文,bis einschließlich 17. Januar bin ich nicht im Büro.,"up to and including 17 January, I'm not in the office."
德文,英文,Seelen,Souls
德文,中文 (繁體),antauen,解凍
德文,中文 (繁體),auswertung,評價
德文,英文,rinde,bark
德文,英文,gereift,matured
德文,英文,tüchtig,efficient
德文,英文,widerstand,resistance
德文,中文 (繁體),abtei,僧院
德文,英文,das Filmchen ist ja wohl ein Witz.,the movies is surely a joke.
英文,德文,I would like to buy one model with WLAN function after I receive your refund.,"Ich möchte ein Modell mit WLAN-Funktion zu kaufen, nachdem ich Ihre Rückerstattung erhalte."
德文,英文,Angleichen,align
德文,中文 (繁體),halt dein maul,閉上你的嘴
德文,英文,gefährdet,endangered
德文,英文,beleuchten,illuminate
德文,英文,vermutlich,presumably
德文,英文,keinerlei,no
德文,英文,ehemaliger,former
德文,英文,reibungslos,smooth
德文,英文,Rückstellungen,accruals
德文,英文,irrtümlich,mistaken
德文,英文,Keine Ursache,You're welcome!
德文,中文 (繁體),auf jeden fall,無論如何
德文,英文,verhältnis,ratio
德文,英文,Anliegen,request
德文,英文,Erläuterungen,Notes
德文,英文,Berücksichtigung,consideration
德文,英文,Zutreffende,TRUE
德文,英文,Ehegatte,spouse
德文,英文,ermöglicht,enables
德文,英文,Stimmung,atmosphere
中文 (簡體),德文,染髮,Dye Haar
德文,英文,nachfrage,demand
德文,英文,zuzahlung,supplementary payment
德文,英文,Angabe,specification
德文,英文,ergeben,result in
德文,英文,Sie erhalten ein wöchentliches Update wie weit das außergerichtliche Verfahren ist.,You will receive a weekly update how far is the extra-judicial procedures.
德文,英文,zulässig,allowed
德文,英文,stimmungsvolles,atmospheric
德文,英文,kerze,candle
德文,英文,beschleunigen,speed up
德文,英文,feststellen,discover
德文,英文,Widerspruch,opposition
德文,英文,Anspruch,right
德文,英文,Verzug,delay
英文,德文,"If you will recieve the product by 18.11.2013, please let us know.","Wenn Sie das Produkt vor 18.11.2013 erhalten werden, lassen Sie bitte uns wissen."
德文,英文,durchgängig,consistently
德文,英文,"Im Einzelfall muß die EAR entscheiden, ob eine Anmeldepflicht besteht oder nicht. Sofern Zweifel bestehen und die Gegenseite ein Verstoß rügt, müßte dies in einem gerichtlichen Verfahren geklärt werden.","In individual cases, the EAR must decide whether or not there is a registeration requirement. If there is doubt and the counter party alleges a violation, it would have to be resolved in a judicial proceeding."
德文,英文,festgelegte Fahrer,specified driver
德文,英文,überwiegend privat,mainly privately
德文,英文,Fahrlässigkeit,negligence
德文,英文,Zur Begleichung des aktuellen Saldos haben wir die von Ihnen angegebene Zahlungsweise mit dem zum letzten Abrechnungstermin fälligen Betrag belastet,"In the settlement of the current balance, we have charged the last Settlement Deadline amount due with the specified method of payment from you"
德文,英文,Zur Begleichung des aktuellen Saldos haben wir die von Ihnen angegebene Zahlungsweise mit dem zum letzten Abrechnungstermin fälligen Betrag belastet,"In settlement of the current balance, we have charged the last Settlement Deadline amount due with the specified method of payment from you"
德文,英文,stoßen,thrust
德文,英文,Überblick,survey
德文,英文,versorgen,supply
德文,英文,Übrige,Others
德文,英文,Benutzername ist bereits vergeben.,Username has already been assigned.
德文,英文,Ich mußte meine Ware vom Zollamt persönlich abhohlen weil die Ware auf der Verpackung nicht vorschriftsmäßig beschriftet war,I had to pick up my goods from the customs office personally because the product was not labeled correctly on the packaging
德文,英文,"Dieser Fall ist geschlossen. Der Käufer hat die Anfrage des Verkäufers, diese Transaktion zu beenden, abgelehnt.",This case is closed. The buyer has rejected the request of the seller to complete the transaction
德文,英文,Der Käufer growler100 hat Ihre Bitte um Beendung der Transaktion für (Artikelnummer 261295020518) abgelehnt.,"The buyer, growler100, has rejected your request for ending the transaction (Article Number 261 295 020 518)"
德文,英文,umgesetzt,implemented
德文,英文,Stammkunde,regular customer
德文,英文,Exemplare,items
德文,英文,"wie schon erwähnt, hätten wir diesen Autoimport ebenfalls gerne!","As already mentioned, we would also like this automatic importing!"
德文,英文,Zwar,While
德文,英文,locker,loose
德文,英文,Untauglich,unfit
德文,英文,quasi,quasi
德文,英文,Ansprüchen,demands
德文,英文,Ansprüchen,claims
德文,英文,abgeben,submit
德文,英文,Abgabe,delivery
德文,英文,Darlehensbetrag,loan Amount
德文,英文,Schlitz,slot
德文,英文,ausreichend,sufficiently
德文,英文,jahrzehntelang,decades
德文,英文,gereizter,irritated
德文,英文,Wettbewerbe,Competitions
德文,英文,Bestandteil,part
德文,英文,vertreter,representatives
德文,英文,Stimme,vote
德文,英文,Vortrag,performance
德文,英文,resümieren,summarize
德文,英文,Rückmeldungen,feedback
德文,英文,Vorsitzende,leader
德文,英文,Mitwirkung,cooperation
德文,英文,unterstrichenen,underlined
德文,英文,auskunft,information
德文,英文,Betreten,enter
德文,英文,Umgehen,bypass
德文,英文,kriegen,catch
德文,英文,Sitzungen,meetings
德文,英文,abbruch,abortion
德文,英文,Abbruch,abortion
德文,英文,vornehmen,carry out
英文,德文,method,Verfahren
英文,德文,There is an easier way.,Es gibt einen einfacher Weg.
德文,英文,tadellos,perfectly
英文,德文,We do not sell any essence with the product.,Wir verkaufen keine Essenz mit dem Produkt.
英文,德文,"The return is not necessary.  We have applied the refund in Amazon for you.  The refund takes about one week.  If there is any problem with it, please feel free to contact us.","Die Rückkehr ist nicht erforderlich. Wir haben die Erstattung in Amazon angewendet für Sie. Die Erstattung dauert etwa eine Woche. Wenn es irgendein Problem mit ihm gibt, bitte zögern Sie nicht uns zu kontaktieren."
德文,英文,Demnach würde ich jetzt gerne noch vom Kauf des schwarzen Produktes zurück treten und hätte den Kaufpreis gerne erstattet.,"Accordingly, I would now like to withdraw from the purchase of the black product and would like to refund the purchase price."
德文,英文,Das Ersatzteil ist bei dem Handy für den Netzempfang zuständig.,The replacement part is responsible for the phone to the network reception.
英文,德文,back cover,rückseitige Abdeckung
英文,德文,Defective Return.,Defekte Rückkehr.
德文,英文,vorhanden,available
德文,英文,"Wir haben soeben von unserem Logistikpartner erfahren, dass es leider zu einer kleinen Verzögerung bei der Zustellung kommt:",We have just been informed by our logistics partner that unfortunately comes to a small delay in the delivery:
德文,英文,"Die Anwendung INTERNETMARKE steht am Samstag, den 06.07.2013 von 06.00 Uhr bis 08.00 Uhr wegen Wartungsarbeiten nicht zur Verfügung. Wir bitten um Verständnis.","The application INTERNETMARKE is on Saturday, 06.07.2013 von 06.00 bis 08.00 clock clock for maintenance not available. We apologize for any inconvenience."
德文,英文,Berechtigungen,permissions
德文,英文,"FRITZ!Box-Benutzer müssen angelegt werden, wenn aus dem Internet auf FRITZ!Box zugegriffen werden soll.",FRITZ!Box users must be created if you want to access from the Internet to FRITZ! Box.
德文,英文,"FRITZ!Box-Benutzer können angelegt werden, um die Zugriffsmöglichkeiten auf Einstellungen oder Informationen dieser FRITZ!Box aus dem Heimnetzwerk für jeden Anwender individuell einzurichten. Die Anwender nutzen mit Ihrer Kennung alle Dienste der FRITZ!Box.",FRITZ!Box users can be created to of this establish the accessibility settings to information or FRITZ!Box Out of the home network for each user individually. The users utilize with their ID the services of all FRITZ! Box.
英文,德文,We received a letter saying that our visa was sent to you.,"Wir bekamen einen Brief, dass unser Visum zu Ihnen gesendet wurde."
德文,英文,Für unaufschiebbare Angelegenheiten,For urgent matters
德文,英文,neben... auch,beside ... also
英文,德文,cancel,stornieren
德文,英文,"Bei moderater Nutzung hält es aber mindestens einen Tag, es sollte also jeder ohne Probleme den Tag überleben ohne sich um Aufladen den Kopf zu zerbrechen.","But with moderate use, it holds at least a day, so it should survive the day without having to worry about recharging without any problems."
德文,英文,"Hier hat das ZL dann einfach Probleme, denn hat das Xperia Z mit der Wasserfestigkeit ein klares Alleinstellungsmerkmal wird es beim Xperia ZL schon schwer. Okay, hier zahlt man aktuell 100€ weniger, aber sei es drum.","Here the ZL has problems then just because has the Xperia Z with the water resistance of a clear unique selling point it is already difficult for Xperia ZL. Okay, here it currently pays € 100 less, but so be it."
德文,英文,soeben,just
德文,英文,Empfindlichkeit,sensitivity
德文,英文,verbieten,prohibit
德文,英文,Vorgehensweise,method
德文,英文,Wir drücken Ihnen die Daumen!,We'll keep our fingers crossed!
英文,德文,This is the substitute product for your returned product.,Dies ist das Ersatzprodukt für Ihr Produkt zurückgekehrt.
德文,英文,Locker,loose
德文,英文,Kurz und Knapp..,Short and tight ..
德文,英文,Neigungswinkel,inclination angle
德文,英文,sowohl TV als auch PC Bildschirm.,both TV and PC screen.
德文,中文 (簡體),umständlich,繁琐的
德文,英文,umständlich,tedious
德文,英文,ehemalige,former
德文,英文,im Anschluss,subsequently
德文,英文,Beschriftung,caption
德文,英文,Verschieben,move
德文,英文,verwenden,use
德文,英文,gestalten,shape
荷蘭文,英文,tafel,table
德文,英文,Eindruck,effect
德文,英文,hielt,held
德文,英文,Loch,hole
德文,英文,maßnahme,measure
德文,英文,ausblenden,Hide
德文,英文,regelmäßig,regularly
德文,英文,"Hiermit teilen wir Ihnen mit, dass wir vom Käufer zusätzliche Informationen zu diesem Vorgang angefordert haben. Sofern wir von Ihnen weitere Unterlagen benötigen, setzen wir uns mit Ihnen in Verbindung.","We hereby inform you that we have requested additional information on this process by the buyer. If we need additional information, we will contact you shortly."
丹麥文,中文 (繁體),Kundenremission,客戶減免
英文,德文,I would like to apologize for my rudeness in your office.,Ich möchte für meine Unhöflichkeit in Ihrem Büro zu entschuldigen.
德文,英文,mäßig,moderately
德文,英文,verringern,reduce
德文,英文,Beitrag,article
英文,德文,"It is possible.  However, when your purchase amount per order is less than 100 Euro, you will be charged 10 Euro for such service.","Es ist möglich. Allerdings, wenn der Kauf Betrag pro Bestellung weniger als 100 Euro ist, werden Sie 10 Euro für einen solchen Dienst berechnet."
德文,英文,Diese Vorwahlziffern werden der gewählten Rufnummer vorangestellt,This prefix shall precede the dialed number
德文,英文,Beispiel: Sie möchten den Teilnehmer mit der Rufnummer 0301234 anrufen und das Gespräch über die 2. Rufnummer führen. Um das Gespräch herzustellen wählen Sie *122#0301234,"Example: You want to call the party with the call number 0301234 and the call on the second call number perform. To make the call, dial * 122 # 0301234"
德文,英文,"Die Spalte ""Vorauswahl"" enthält zu jeder Rufnummer eine Tastenfolge. Mit Hilfe dieser Tastenfolgen können Sie ein ausgehendes Telefongespräch jederzeit über eine bestimmte Rufnummer führen - unabhängig davon, wie Ihr Telefon in der FRITZ!Box eingerichtet ist.","The column ""pre-selection"" includes any call number to a key sequence. With the help of these key sequences you can make an outgoing phone call at any time on a specific number - regardless of how your phone is configured in the FRITZ!Box."
德文,英文,"Ankommende Rufe werden abgelehnt, wenn die angerufene Rufnummer am Telefoniegerät eingerichtet ist und über das Telefoniegerät bereits ein Gespräch geführt wird.",Incoming calls are rejected if the dialed telephone number is configured on the telephony device and the telephony device is already on a call.
德文,英文,dämlich,stupid
德文,英文,wiederkehrenden,recurring
德文,英文,Entweder wird diese auf den Export oder auf die Datei angewendet.,Either this is applied to the export or the file.
英文,德文,tape,Klebeband
德文,英文,wohl,probably
德文,英文,berücksichtigt,considered
德文,英文,Anhand,based on
德文,英文,abgezogen,deducted
德文,英文,entweder,either
德文,英文,jeweiliges,respective
德文,英文,noch,more
德文,英文,weder,neither
德文,英文,"Sie möchten Eheringe bei eBay verkaufen und bieten dem Kunden in der Kaufabwicklung die Möglichkeit, die Initialen für eine Gravur eintragen zu können.","You want to sell wedding rings on eBay and offer to the customer in the checkout process, the opportunity to enter the initials for engraving."
